tweet_id,author,timestamp,date,hour,day_of_week,month,is_weekend,time_of_day,likes,retweets,replies,engagement_score,text_length,has_text,has_photo,has_video,has_gif,has_card,has_poll,text
1966924875047522612,hourly_shitpost,2025-09-13T18:00:08.000Z,2025-09-13,18,5,9,True,evening,2,46,5,53,0,False,True,False,False,False,False,
1966921079579890050,hourly_shitpost,2025-09-13T17:45:03.000Z,2025-09-13,17,5,9,True,evening,341,28,2,371,0,False,True,False,False,False,False,
1966917319398986167,hourly_shitpost,2025-09-13T17:30:07.000Z,2025-09-13,17,5,9,True,evening,160,5,2,167,0,False,True,False,False,False,False,
1966913531187519571,hourly_shitpost,2025-09-13T17:15:03.000Z,2025-09-13,17,5,9,True,evening,10,473,2,485,0,False,True,False,False,False,False,
1966909777256034771,hourly_shitpost,2025-09-13T17:00:08.000Z,2025-09-13,17,5,9,True,evening,174,8,1,183,0,False,True,False,False,False,False,
1966905997064024166,hourly_shitpost,2025-09-13T16:45:07.000Z,2025-09-13,16,5,9,True,afternoon,1,73,2,76,0,False,True,False,False,False,False,
1966902286837309816,hourly_shitpost,2025-09-13T16:30:23.000Z,2025-09-13,16,5,9,True,afternoon,349,19,1,369,0,False,True,False,False,False,False,
1966898434851402216,hourly_shitpost,2025-09-13T16:15:04.000Z,2025-09-13,16,5,9,True,afternoon,5,343,9,357,0,False,True,False,False,False,False,
1966894707297996834,hourly_shitpost,2025-09-13T16:00:16.000Z,2025-09-13,16,5,9,True,afternoon,235,12,0,247,0,False,True,False,False,False,False,
1966891915070095853,hourly_shitpost,2025-09-13T15:49:10.000Z,2025-09-13,15,5,9,True,afternoon,49,0,9,58,40,True,True,False,False,False,False,If the marlins lose I’m not paying rent 
1966890899478114447,hourly_shitpost,2025-09-13T15:45:08.000Z,2025-09-13,15,5,9,True,afternoon,178,3,1,182,0,False,True,False,False,False,False,
1966887129780232425,hourly_shitpost,2025-09-13T15:30:09.000Z,2025-09-13,15,5,9,True,afternoon,242,13,1,256,0,False,True,False,False,False,False,
1966883334698545316,hourly_shitpost,2025-09-13T15:15:04.000Z,2025-09-13,15,5,9,True,afternoon,749,62,5,816,0,False,True,False,False,False,False,
1966879583279428089,hourly_shitpost,2025-09-13T15:00:10.000Z,2025-09-13,15,5,9,True,afternoon,246,17,1,264,0,False,True,False,False,False,False,
1966875782883512626,hourly_shitpost,2025-09-13T14:45:04.000Z,2025-09-13,14,5,9,True,afternoon,346,30,10,386,0,False,True,False,False,False,False,
1966872025042960559,hourly_shitpost,2025-09-13T14:30:08.000Z,2025-09-13,14,5,9,True,afternoon,294,34,1,329,0,False,True,False,False,False,False,
1966868231416619164,hourly_shitpost,2025-09-13T14:15:03.000Z,2025-09-13,14,5,9,True,afternoon,140,10,3,153,0,False,True,False,False,False,False,
1966864480152784980,hourly_shitpost,2025-09-13T14:00:09.000Z,2025-09-13,14,5,9,True,afternoon,195,11,3,209,0,False,True,False,False,False,False,
1966860683074478417,hourly_shitpost,2025-09-13T13:45:04.000Z,2025-09-13,13,5,9,True,afternoon,4,334,4,342,0,False,True,False,False,False,False,
1966856925900923109,hourly_shitpost,2025-09-13T13:30:08.000Z,2025-09-13,13,5,9,True,afternoon,7,272,15,294,0,False,True,False,False,False,False,
1966853137018306742,hourly_shitpost,2025-09-13T13:15:04.000Z,2025-09-13,13,5,9,True,afternoon,1,60,1,62,0,False,True,False,False,False,False,
1966849377894347096,hourly_shitpost,2025-09-13T13:00:08.000Z,2025-09-13,13,5,9,True,afternoon,20,545,16,581,0,False,True,False,False,False,False,
1966845581839446077,hourly_shitpost,2025-09-13T12:45:03.000Z,2025-09-13,12,5,9,True,afternoon,212,10,0,222,0,False,True,False,False,False,False,
1966841828872692207,hourly_shitpost,2025-09-13T12:30:08.000Z,2025-09-13,12,5,9,True,afternoon,211,11,1,223,0,False,True,False,False,False,False,
1966838053554508157,hourly_shitpost,2025-09-13T12:15:08.000Z,2025-09-13,12,5,9,True,afternoon,1,27,8,36,0,False,True,False,False,False,False,
1966834294120173594,hourly_shitpost,2025-09-13T12:00:12.000Z,2025-09-13,12,5,9,True,afternoon,591,39,1,631,0,False,True,False,False,False,False,
1966830480369553607,hourly_shitpost,2025-09-13T11:45:03.000Z,2025-09-13,11,5,9,True,morning,490,25,3,518,0,False,True,False,False,False,False,
1966826732251460067,hourly_shitpost,2025-09-13T11:30:09.000Z,2025-09-13,11,5,9,True,morning,2,53,3,58,0,False,True,False,False,False,False,
1966822932480450918,hourly_shitpost,2025-09-13T11:15:03.000Z,2025-09-13,11,5,9,True,morning,496,12,3,511,0,False,True,False,False,False,False,
1966819180750995821,hourly_shitpost,2025-09-13T11:00:09.000Z,2025-09-13,11,5,9,True,morning,12,353,5,370,0,False,True,False,False,False,False,
1966815380296323103,hourly_shitpost,2025-09-13T10:45:02.000Z,2025-09-13,10,5,9,True,morning,254,8,1,263,0,False,True,False,False,False,False,
1966811646585610704,hourly_shitpost,2025-09-13T10:30:12.000Z,2025-09-13,10,5,9,True,morning,78,1,0,79,0,False,True,False,False,False,False,
1966807831425814666,hourly_shitpost,2025-09-13T10:15:03.000Z,2025-09-13,10,5,9,True,morning,407,25,6,438,0,False,True,False,False,False,False,
1966804078589030485,hourly_shitpost,2025-09-13T10:00:08.000Z,2025-09-13,10,5,9,True,morning,133,7,0,140,0,False,True,False,False,False,False,
1966800279598235659,hourly_shitpost,2025-09-13T09:45:02.000Z,2025-09-13,9,5,9,True,morning,212,3,2,217,0,False,True,False,False,False,False,
1966796521032032495,hourly_shitpost,2025-09-13T09:30:06.000Z,2025-09-13,9,5,9,True,morning,1,36,13,50,0,False,True,False,False,False,False,
1966792732329779694,hourly_shitpost,2025-09-13T09:15:03.000Z,2025-09-13,9,5,9,True,morning,283,7,4,294,0,False,True,False,False,False,False,
1966788977903477242,hourly_shitpost,2025-09-13T09:00:08.000Z,2025-09-13,9,5,9,True,morning,502,16,6,524,0,False,True,False,False,False,False,
1966785181227921709,hourly_shitpost,2025-09-13T08:45:02.000Z,2025-09-13,8,5,9,True,morning,76,3,3,82,0,False,True,False,False,False,False,
1966781449052246171,hourly_shitpost,2025-09-13T08:30:13.000Z,2025-09-13,8,5,9,True,morning,495,16,2,513,0,False,True,False,False,False,False,
1966777631199650132,hourly_shitpost,2025-09-13T08:15:02.000Z,2025-09-13,8,5,9,True,morning,226,6,3,235,0,False,True,False,False,False,False,
1966773875531747628,hourly_shitpost,2025-09-13T08:00:07.000Z,2025-09-13,8,5,9,True,morning,274,15,1,290,0,False,True,False,False,False,False,
1966770081922261080,hourly_shitpost,2025-09-13T07:45:03.000Z,2025-09-13,7,5,9,True,morning,157,6,3,166,0,False,True,False,False,False,False,
1966766316058001534,hourly_shitpost,2025-09-13T07:30:05.000Z,2025-09-13,7,5,9,True,morning,95,1,1,97,0,False,True,False,False,False,False,
1966762531294224419,hourly_shitpost,2025-09-13T07:15:02.000Z,2025-09-13,7,5,9,True,morning,262,9,3,274,0,False,True,False,False,False,False,
1966758773852156277,hourly_shitpost,2025-09-13T07:00:06.000Z,2025-09-13,7,5,9,True,morning,152,6,3,161,0,False,True,False,False,False,False,
1966754981937098832,hourly_shitpost,2025-09-13T06:45:02.000Z,2025-09-13,6,5,9,True,morning,14,415,6,435,0,False,True,False,False,False,False,
1966751219042361462,hourly_shitpost,2025-09-13T06:30:05.000Z,2025-09-13,6,5,9,True,morning,189,12,5,206,0,False,True,False,False,False,False,
1966747430835089418,hourly_shitpost,2025-09-13T06:15:02.000Z,2025-09-13,6,5,9,True,morning,1,65,2,68,0,False,True,False,False,False,False,
1966743674861072821,hourly_shitpost,2025-09-13T06:00:07.000Z,2025-09-13,6,5,9,True,morning,130,7,0,137,0,False,True,False,False,False,False,
1966739887387705734,hourly_shitpost,2025-09-13T05:45:04.000Z,2025-09-13,5,5,9,True,night,621,28,1,650,0,False,True,False,False,False,False,
1966736113780842957,hourly_shitpost,2025-09-13T05:30:04.000Z,2025-09-13,5,5,9,True,night,5,181,9,195,0,False,True,False,False,False,False,
1966732330321535410,hourly_shitpost,2025-09-13T05:15:02.000Z,2025-09-13,5,5,9,True,night,178,7,9,194,0,False,True,False,False,False,False,
1966728575999984110,hourly_shitpost,2025-09-13T05:00:07.000Z,2025-09-13,5,5,9,True,night,203,8,3,214,0,False,True,False,False,False,False,
1966724778997244248,hourly_shitpost,2025-09-13T04:45:01.000Z,2025-09-13,4,5,9,True,night,652,24,2,678,0,False,True,False,False,False,False,
1966721013644730570,hourly_shitpost,2025-09-13T04:30:04.000Z,2025-09-13,4,5,9,True,night,133,5,0,138,0,False,True,False,False,False,False,
1966717230726381768,hourly_shitpost,2025-09-13T04:15:02.000Z,2025-09-13,4,5,9,True,night,200,6,10,216,0,False,True,False,False,False,False,
1966713478858592603,hourly_shitpost,2025-09-13T04:00:07.000Z,2025-09-13,4,5,9,True,night,154,3,4,161,0,False,True,False,False,False,False,
1966709680740184309,hourly_shitpost,2025-09-13T03:45:02.000Z,2025-09-13,3,5,9,True,night,2,62,8,72,0,False,True,False,False,False,False,
1966705913189814511,hourly_shitpost,2025-09-13T03:30:03.000Z,2025-09-13,3,5,9,True,night,1,59,1,61,0,False,True,False,False,False,False,
1966702132184170754,hourly_shitpost,2025-09-13T03:15:02.000Z,2025-09-13,3,5,9,True,night,225,14,1,240,0,False,True,False,False,False,False,
1966698375123718583,hourly_shitpost,2025-09-13T03:00:06.000Z,2025-09-13,3,5,9,True,night,125,1,7,133,0,False,True,False,False,False,False,
1966694582734717188,hourly_shitpost,2025-09-13T02:45:02.000Z,2025-09-13,2,5,9,True,night,384,25,3,412,0,False,True,False,False,False,False,
1966690815591305465,hourly_shitpost,2025-09-13T02:30:04.000Z,2025-09-13,2,5,9,True,night,3,176,11,190,0,False,True,False,False,False,False,
1966687032668754318,hourly_shitpost,2025-09-13T02:15:02.000Z,2025-09-13,2,5,9,True,night,288,17,5,310,0,False,True,False,False,False,False,
1966683288598171930,hourly_shitpost,2025-09-13T02:00:09.000Z,2025-09-13,2,5,9,True,night,2,101,22,125,0,False,True,False,False,False,False,
1966679482523144211,hourly_shitpost,2025-09-13T01:45:02.000Z,2025-09-13,1,5,9,True,night,438,19,6,463,0,False,True,False,False,False,False,
1966675717267095944,hourly_shitpost,2025-09-13T01:30:04.000Z,2025-09-13,1,5,9,True,night,1,79,11,91,0,False,True,False,False,False,False,
1966671935468691529,hourly_shitpost,2025-09-13T01:15:03.000Z,2025-09-13,1,5,9,True,night,442,21,4,467,0,False,True,False,False,False,False,
1966668176176869549,hourly_shitpost,2025-09-13T01:00:06.000Z,2025-09-13,1,5,9,True,night,530,17,5,552,0,False,True,False,False,False,False,
1966664390343536895,hourly_shitpost,2025-09-13T00:45:04.000Z,2025-09-13,0,5,9,True,night,11,529,16,556,0,False,True,False,False,False,False,
1966660618007585047,hourly_shitpost,2025-09-13T00:30:04.000Z,2025-09-13,0,5,9,True,night,14,418,17,449,0,False,True,False,False,False,False,
1966656840260796667,hourly_shitpost,2025-09-13T00:15:04.000Z,2025-09-13,0,5,9,True,night,357,9,1,367,0,False,True,False,False,False,False,
1966653072874123523,hourly_shitpost,2025-09-13T00:00:05.000Z,2025-09-13,0,5,9,True,night,401,15,1,417,0,False,True,False,False,False,False,
1966649285434343906,hourly_shitpost,2025-09-12T23:45:02.000Z,2025-09-12,23,4,9,False,night,502,18,0,520,0,False,True,False,False,False,False,
1966645520643867099,hourly_shitpost,2025-09-12T23:30:05.000Z,2025-09-12,23,4,9,False,night,727,32,1,760,0,False,True,False,False,False,False,
1966641736890880469,hourly_shitpost,2025-09-12T23:15:03.000Z,2025-09-12,23,4,9,False,night,214,16,0,230,0,False,True,False,False,False,False,
1966637985970913369,hourly_shitpost,2025-09-12T23:00:08.000Z,2025-09-12,23,4,9,False,night,701,35,3,739,0,False,True,False,False,False,False,
1966634186707550697,hourly_shitpost,2025-09-12T22:45:03.000Z,2025-09-12,22,4,9,False,night,2,130,3,135,0,False,True,False,False,False,False,
1966630428992852425,hourly_shitpost,2025-09-12T22:30:07.000Z,2025-09-12,22,4,9,False,night,741,61,5,807,0,False,True,False,False,False,False,
1966626639703355676,hourly_shitpost,2025-09-12T22:15:03.000Z,2025-09-12,22,4,9,False,night,1,45,10,56,0,False,True,False,False,False,False,
1966622893430723069,hourly_shitpost,2025-09-12T22:00:10.000Z,2025-09-12,22,4,9,False,night,635,15,8,658,0,False,True,False,False,False,False,
1966619087619969207,hourly_shitpost,2025-09-12T21:45:03.000Z,2025-09-12,21,4,9,False,night,21,1,24,46,0,False,True,False,False,False,False,
1966615328814666177,hourly_shitpost,2025-09-12T21:30:06.000Z,2025-09-12,21,4,9,False,night,1,70,5,76,0,False,True,False,False,False,False,
1966611542704566726,hourly_shitpost,2025-09-12T21:15:04.000Z,2025-09-12,21,4,9,False,night,761,56,8,825,0,False,True,False,False,False,False,
1966607781932179639,hourly_shitpost,2025-09-12T21:00:07.000Z,2025-09-12,21,4,9,False,night,804,71,6,881,0,False,True,False,False,False,False,
1966603989392203854,hourly_shitpost,2025-09-12T20:45:03.000Z,2025-09-12,20,4,9,False,evening,385,11,1,397,0,False,True,False,False,False,False,
1966600229861425446,hourly_shitpost,2025-09-12T20:30:07.000Z,2025-09-12,20,4,9,False,evening,89,2,2,93,0,False,True,False,False,False,False,
1966596446553026920,hourly_shitpost,2025-09-12T20:15:05.000Z,2025-09-12,20,4,9,False,evening,1,71,4,76,0,False,True,False,False,False,False,
1966592720001990951,hourly_shitpost,2025-09-12T20:00:16.000Z,2025-09-12,20,4,9,False,evening,202,13,6,221,0,False,True,False,False,False,False,
1966588889839161503,hourly_shitpost,2025-09-12T19:45:03.000Z,2025-09-12,19,4,9,False,evening,272,20,2,294,0,False,True,False,False,False,False,
1966585135626654136,hourly_shitpost,2025-09-12T19:30:08.000Z,2025-09-12,19,4,9,False,evening,169,6,3,178,0,False,True,False,False,False,False,
1966581348396614026,hourly_shitpost,2025-09-12T19:15:05.000Z,2025-09-12,19,4,9,False,evening,444,18,1,463,0,False,True,False,False,False,False,
1966577625263923415,hourly_shitpost,2025-09-12T19:00:17.000Z,2025-09-12,19,4,9,False,evening,4,170,15,189,0,False,True,False,False,False,False,
1966573796996890672,hourly_shitpost,2025-09-12T18:45:05.000Z,2025-09-12,18,4,9,False,evening,1,131,4,136,0,False,True,False,False,False,False,
1966570047372951914,hourly_shitpost,2025-09-12T18:30:11.000Z,2025-09-12,18,4,9,False,evening,353,29,7,389,0,False,True,False,False,False,False,
1966566246373085248,hourly_shitpost,2025-09-12T18:15:04.000Z,2025-09-12,18,4,9,False,evening,214,11,2,227,0,False,True,False,False,False,False,
1966562488494788836,hourly_shitpost,2025-09-12T18:00:08.000Z,2025-09-12,18,4,9,False,evening,487,25,6,518,0,False,True,False,False,False,False,
1966558724958375982,hourly_shitpost,2025-09-12T17:45:11.000Z,2025-09-12,17,4,9,False,evening,10,494,25,529,0,False,True,False,False,False,False,
1966554940433731917,hourly_shitpost,2025-09-12T17:30:09.000Z,2025-09-12,17,4,9,False,evening,40,1,13,54,0,False,True,False,False,False,False,
1966551157951672409,hourly_shitpost,2025-09-12T17:15:07.000Z,2025-09-12,17,4,9,False,evening,998,35,4,1037,0,False,True,False,False,False,False,
1966547405806920089,hourly_shitpost,2025-09-12T17:00:12.000Z,2025-09-12,17,4,9,False,evening,3,172,4,179,0,False,True,False,False,False,False,
1966543598775648681,hourly_shitpost,2025-09-12T16:45:05.000Z,2025-09-12,16,4,9,False,afternoon,6,367,4,377,0,False,True,False,False,False,False,
1966539835826377203,hourly_shitpost,2025-09-12T16:30:08.000Z,2025-09-12,16,4,9,False,afternoon,6,666,11,683,0,False,True,False,False,False,False,
1966536053302415711,hourly_shitpost,2025-09-12T16:15:06.000Z,2025-09-12,16,4,9,False,afternoon,216,11,2,229,0,False,True,False,False,False,False,
1966532955217531371,hourly_shitpost,2025-09-12T16:02:47.000Z,2025-09-12,16,4,9,False,afternoon,203,9,1,213,0,False,True,False,False,False,False,
1966523327402434643,hourly_shitpost,2025-09-12T15:24:32.000Z,2025-09-12,15,4,9,False,afternoon,24,0,6,30,34,True,True,False,False,False,False,they better win or i’m going broke
1966456820160983224,hourly_shitpost,2025-09-12T11:00:15.000Z,2025-09-12,11,4,9,False,morning,156,15,2,173,0,False,True,False,False,False,False,
1966452995740119150,hourly_shitpost,2025-09-12T10:45:03.000Z,2025-09-12,10,4,9,False,morning,268,20,4,292,0,False,True,False,False,False,False,
1966449242567766061,hourly_shitpost,2025-09-12T10:30:08.000Z,2025-09-12,10,4,9,False,morning,5,320,9,334,0,False,True,False,False,False,False,
1966445450229162447,hourly_shitpost,2025-09-12T10:15:04.000Z,2025-09-12,10,4,9,False,morning,773,24,4,801,0,False,True,False,False,False,False,
1966441716140892620,hourly_shitpost,2025-09-12T10:00:14.000Z,2025-09-12,10,4,9,False,morning,2,72,5,79,0,False,True,False,False,False,False,
1966437905179492805,hourly_shitpost,2025-09-12T09:45:05.000Z,2025-09-12,9,4,9,False,morning,749,29,7,785,0,False,True,False,False,False,False,
1966434142888890580,hourly_shitpost,2025-09-12T09:30:08.000Z,2025-09-12,9,4,9,False,morning,23,673,14,710,0,False,True,False,False,False,False,
1966430351573614947,hourly_shitpost,2025-09-12T09:15:04.000Z,2025-09-12,9,4,9,False,morning,166,7,6,179,0,False,True,False,False,False,False,
1966426610623504451,hourly_shitpost,2025-09-12T09:00:13.000Z,2025-09-12,9,4,9,False,morning,181,7,3,191,0,False,True,False,False,False,False,
1966422795673305404,hourly_shitpost,2025-09-12T08:45:03.000Z,2025-09-12,8,4,9,False,morning,272,17,3,292,0,False,True,False,False,False,False,
1966419047563583933,hourly_shitpost,2025-09-12T08:30:09.000Z,2025-09-12,8,4,9,False,morning,280,17,7,304,0,False,True,False,False,False,False,
1966415252767084604,hourly_shitpost,2025-09-12T08:15:05.000Z,2025-09-12,8,4,9,False,morning,350,8,5,363,0,False,True,False,False,False,False,
1966411498109960334,hourly_shitpost,2025-09-12T08:00:09.000Z,2025-09-12,8,4,9,False,morning,4,170,3,177,0,False,True,False,False,False,False,
1966407695201697838,hourly_shitpost,2025-09-12T07:45:03.000Z,2025-09-12,7,4,9,False,morning,401,20,2,423,0,False,True,False,False,False,False,
1966403942587175127,hourly_shitpost,2025-09-12T07:30:08.000Z,2025-09-12,7,4,9,False,morning,668,43,6,717,0,False,True,False,False,False,False,
1966400148075946290,hourly_shitpost,2025-09-12T07:15:03.000Z,2025-09-12,7,4,9,False,morning,3,349,16,368,0,False,True,False,False,False,False,
1966396410095407377,hourly_shitpost,2025-09-12T07:00:12.000Z,2025-09-12,7,4,9,False,morning,504,55,2,561,0,False,True,False,False,False,False,
1966392596684480822,hourly_shitpost,2025-09-12T06:45:03.000Z,2025-09-12,6,4,9,False,morning,3,94,2,99,0,False,True,False,False,False,False,
1966388843415756965,hourly_shitpost,2025-09-12T06:30:08.000Z,2025-09-12,6,4,9,False,morning,1,92,2,95,0,False,True,False,False,False,False,
1966385046907936782,hourly_shitpost,2025-09-12T06:15:03.000Z,2025-09-12,6,4,9,False,morning,135,7,1,143,0,False,True,False,False,False,False,
1966381319274758151,hourly_shitpost,2025-09-12T06:00:14.000Z,2025-09-12,6,4,9,False,morning,1,85,5,91,0,False,True,False,False,False,False,
1966377494593859875,hourly_shitpost,2025-09-12T05:45:02.000Z,2025-09-12,5,4,9,False,night,2,79,8,89,0,False,True,False,False,False,False,
1966373735079752133,hourly_shitpost,2025-09-12T05:30:06.000Z,2025-09-12,5,4,9,False,night,15,479,7,501,0,False,True,False,False,False,False,
1966369946054590645,hourly_shitpost,2025-09-12T05:15:03.000Z,2025-09-12,5,4,9,False,night,244,21,0,265,0,False,True,False,False,False,False,
1966366194551677350,hourly_shitpost,2025-09-12T05:00:08.000Z,2025-09-12,5,4,9,False,night,392,23,0,415,0,False,True,False,False,False,False,
1966362393258115338,hourly_shitpost,2025-09-12T04:45:02.000Z,2025-09-12,4,4,9,False,night,6,498,14,518,0,False,True,False,False,False,False,
1966358634721382767,hourly_shitpost,2025-09-12T04:30:06.000Z,2025-09-12,4,4,9,False,night,130,5,0,135,0,False,True,False,False,False,False,
1966354843603227018,hourly_shitpost,2025-09-12T04:15:02.000Z,2025-09-12,4,4,9,False,night,375,28,2,405,0,False,True,False,False,False,False,
1966351091915796488,hourly_shitpost,2025-09-12T04:00:08.000Z,2025-09-12,4,4,9,False,night,437,15,2,454,0,False,True,False,False,False,False,
1966347296783630373,hourly_shitpost,2025-09-12T03:45:03.000Z,2025-09-12,3,4,9,False,night,790,33,5,828,0,False,True,False,False,False,False,
1966343533763154043,hourly_shitpost,2025-09-12T03:30:06.000Z,2025-09-12,3,4,9,False,night,10,403,20,433,0,False,True,False,False,False,False,
1966339745287471558,hourly_shitpost,2025-09-12T03:15:02.000Z,2025-09-12,3,4,9,False,night,144,15,2,161,0,False,True,False,False,False,False,
1966336007063617815,hourly_shitpost,2025-09-12T03:00:11.000Z,2025-09-12,3,4,9,False,night,4,273,10,287,0,False,True,False,False,False,False,
1966332195863175265,hourly_shitpost,2025-09-12T02:45:02.000Z,2025-09-12,2,4,9,False,night,859,67,3,929,0,False,True,False,False,False,False,
1966328436554600464,hourly_shitpost,2025-09-12T02:30:06.000Z,2025-09-12,2,4,9,False,night,992,50,11,1053,0,False,True,False,False,False,False,
1966324646480896393,hourly_shitpost,2025-09-12T02:15:02.000Z,2025-09-12,2,4,9,False,night,1,75,3,79,0,False,True,False,False,False,False,
1966320968403423547,hourly_shitpost,2025-09-12T02:00:26.000Z,2025-09-12,2,4,9,False,night,213,11,1,225,0,False,True,False,False,False,False,
1966317096003932499,hourly_shitpost,2025-09-12T01:45:02.000Z,2025-09-12,1,4,9,False,night,2,111,8,121,0,False,True,False,False,False,False,
1966313333998457066,hourly_shitpost,2025-09-12T01:30:05.000Z,2025-09-12,1,4,9,False,night,927,85,2,1014,0,False,True,False,False,False,False,
1966309561888911709,hourly_shitpost,2025-09-12T01:15:06.000Z,2025-09-12,1,4,9,False,night,137,8,3,148,0,False,True,False,False,False,False,
1966305790198780389,hourly_shitpost,2025-09-12T01:00:07.000Z,2025-09-12,1,4,9,False,night,457,27,5,489,0,False,True,False,False,False,False,
1966301996777906476,hourly_shitpost,2025-09-12T00:45:02.000Z,2025-09-12,0,4,9,False,night,1,112,7,120,0,False,True,False,False,False,False,
1966298238975103129,hourly_shitpost,2025-09-12T00:30:06.000Z,2025-09-12,0,4,9,False,night,370,29,3,402,0,False,True,False,False,False,False,
1966294450327449651,hourly_shitpost,2025-09-12T00:15:03.000Z,2025-09-12,0,4,9,False,night,114,4,1,119,0,False,True,False,False,False,False,
1966290713194172416,hourly_shitpost,2025-09-12T00:00:12.000Z,2025-09-12,0,4,9,False,night,22,1,44,67,0,False,True,False,False,False,False,
1966286899162525924,hourly_shitpost,2025-09-11T23:45:03.000Z,2025-09-11,23,3,9,False,night,228,15,2,245,0,False,True,False,False,False,False,
1966283138566361146,hourly_shitpost,2025-09-11T23:30:06.000Z,2025-09-11,23,3,9,False,night,1,53,2,56,0,False,True,False,False,False,False,
1966279348962386243,hourly_shitpost,2025-09-11T23:15:03.000Z,2025-09-11,23,3,9,False,night,150,11,0,161,0,False,True,False,False,False,False,
1966275631018049583,hourly_shitpost,2025-09-11T23:00:16.000Z,2025-09-11,23,3,9,False,night,150,4,0,154,0,False,True,False,False,False,False,
1966271798736998447,hourly_shitpost,2025-09-11T22:45:03.000Z,2025-09-11,22,3,9,False,night,1,179,3,183,0,False,True,False,False,False,False,
1966268046521049183,hourly_shitpost,2025-09-11T22:30:08.000Z,2025-09-11,22,3,9,False,night,167,8,0,175,0,False,True,False,False,False,False,
1966264259899277338,hourly_shitpost,2025-09-11T22:15:05.000Z,2025-09-11,22,3,9,False,night,7,418,20,445,0,False,True,False,False,False,False,
1966260532303876329,hourly_shitpost,2025-09-11T22:00:16.000Z,2025-09-11,22,3,9,False,night,520,52,1,573,0,False,True,False,False,False,False,
1966256705739559198,hourly_shitpost,2025-09-11T21:45:04.000Z,2025-09-11,21,3,9,False,night,284,10,2,296,0,False,True,False,False,False,False,
1966252949710979176,hourly_shitpost,2025-09-11T21:30:09.000Z,2025-09-11,21,3,9,False,night,435,16,1,452,0,False,True,False,False,False,False,
1966249157787549861,hourly_shitpost,2025-09-11T21:15:05.000Z,2025-09-11,21,3,9,False,night,204,16,0,220,0,False,True,False,False,False,False,
1966245433820291308,hourly_shitpost,2025-09-11T21:00:17.000Z,2025-09-11,21,3,9,False,night,491,22,1,514,0,False,True,False,False,False,False,
1966241617251045693,hourly_shitpost,2025-09-11T20:45:07.000Z,2025-09-11,20,3,9,False,evening,1,93,10,104,0,False,True,False,False,False,False,
1966237853895041185,hourly_shitpost,2025-09-11T20:30:09.000Z,2025-09-11,20,3,9,False,evening,402,30,2,434,0,False,True,False,False,False,False,
1966234061019414799,hourly_shitpost,2025-09-11T20:15:05.000Z,2025-09-11,20,3,9,False,evening,494,24,1,519,0,False,True,False,False,False,False,
1966230315749220752,hourly_shitpost,2025-09-11T20:00:12.000Z,2025-09-11,20,3,9,False,evening,485,28,3,516,0,False,True,False,False,False,False,
1966226521330274310,hourly_shitpost,2025-09-11T19:45:08.000Z,2025-09-11,19,3,9,False,evening,548,39,1,588,0,False,True,False,False,False,False,
1966222756954931395,hourly_shitpost,2025-09-11T19:30:10.000Z,2025-09-11,19,3,9,False,evening,601,22,1,624,0,False,True,False,False,False,False,
1966218962460348783,hourly_shitpost,2025-09-11T19:15:05.000Z,2025-09-11,19,3,9,False,evening,277,18,6,301,0,False,True,False,False,False,False,
1966215318193275328,hourly_shitpost,2025-09-11T19:00:37.000Z,2025-09-11,19,3,9,False,evening,9,500,8,517,0,False,True,False,False,False,False,
1966211434217426968,hourly_shitpost,2025-09-11T18:45:11.000Z,2025-09-11,18,3,9,False,evening,4,134,8,146,0,False,True,False,False,False,False,
1966207662145651039,hourly_shitpost,2025-09-11T18:30:11.000Z,2025-09-11,18,3,9,False,evening,180,16,4,200,0,False,True,False,False,False,False,
1966203865318998339,hourly_shitpost,2025-09-11T18:15:06.000Z,2025-09-11,18,3,9,False,evening,3,86,7,96,0,False,True,False,False,False,False,
1966200202798227534,hourly_shitpost,2025-09-11T18:00:33.000Z,2025-09-11,18,3,9,False,evening,5,285,7,297,0,False,True,False,False,False,False,
1966196324375695415,hourly_shitpost,2025-09-11T17:45:08.000Z,2025-09-11,17,3,9,False,evening,165,10,3,178,0,False,True,False,False,False,False,
1966192602140512340,hourly_shitpost,2025-09-11T17:30:21.000Z,2025-09-11,17,3,9,False,evening,356,13,4,373,0,False,True,False,False,False,False,
1966188777962889348,hourly_shitpost,2025-09-11T17:15:09.000Z,2025-09-11,17,3,9,False,evening,644,28,3,675,0,False,True,False,False,False,False,
1966185158635094256,hourly_shitpost,2025-09-11T17:00:46.000Z,2025-09-11,17,3,9,False,evening,818,53,6,877,0,False,True,False,False,False,False,
1966181227552985518,hourly_shitpost,2025-09-11T16:45:09.000Z,2025-09-11,16,3,9,False,afternoon,6,315,10,331,0,False,True,False,False,False,False,
1966177482639327452,hourly_shitpost,2025-09-11T16:30:16.000Z,2025-09-11,16,3,9,False,afternoon,2,194,20,216,0,False,True,False,False,False,False,
1966173670025408771,hourly_shitpost,2025-09-11T16:15:07.000Z,2025-09-11,16,3,9,False,afternoon,3,186,6,195,0,False,True,False,False,False,False,
1966170005281587311,hourly_shitpost,2025-09-11T16:00:33.000Z,2025-09-11,16,3,9,False,afternoon,2,126,6,134,0,False,True,False,False,False,False,
1966166144676516004,hourly_shitpost,2025-09-11T15:45:13.000Z,2025-09-11,15,3,9,False,afternoon,352,29,3,384,0,False,True,False,False,False,False,
